book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1444,38501,38501,958661,85,006117758X,9780061177580.0,Charles Bukowski,1982.0,Ham on Rye,Ham on Rye,,4.16,54140,61743,2425,641,1897,9576,24523,25106,https://images.gr-assets.com/books/1388195001m/38501.jpg,https://images.gr-assets.com/books/1388195001s/38501.jpg
1445,331920,331920,3199878,45,375825444,9780375825450.0,Wendelin Van Draanen,2001.0,Flipped,Flipped,en-US,3.94,79264,81706,6209,1175,4843,19570,28606,27512,https://images.gr-assets.com/books/1388554293m/331920.jpg,https://images.gr-assets.com/books/1388554293s/331920.jpg
1449,28,28,940892,63,380727501,9780380727510.0,Bill Bryson,1995.0,Notes from a Small Island,Notes from a Small Island,eng,3.91,66947,72421,3323,1073,3717,17241,29024,21366,https://images.gr-assets.com/books/1479653223m/28.jpg,https://images.gr-assets.com/books/1479653223s/28.jpg
1457,363752,363752,8140,141,140298479,9780140298480.0,Helen Fielding,1999.0,Bridget Jones: The Edge of Reason,"Bridget Jones: The Edge of Reason (Bridget Jones, #2)",eng,3.53,73093,81599,2215,1959,9506,28844,25992,15298,https://images.gr-assets.com/books/1395233618m/363752.jpg,https://images.gr-assets.com/books/1395233618s/363752.jpg
1460,24,24,2611786,76,767903862,9780767903870.0,Bill Bryson,2000.0,Down Under,In a Sunburned Country,eng,4.05,58688,66668,4455,607,2214,12998,28184,22665,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1468,147865,147865,3423015,166,786891084,9780786891080.0,Cecelia Ahern,2004.0,Where Rainbows End,"Love, Rosie",en-US,3.95,55236,78558,8227,1563,4973,17380,26705,27937,https://images.gr-assets.com/books/1420732457m/147865.jpg,https://images.gr-assets.com/books/1420732457s/147865.jpg
1469,774001,774001,888927,36,64441555,9780064441550.0,"Peggy Parish, Fritz Siebel",1963.0,Amelia Bedelia,Amelia Bedelia  (Amelia Bedelia #1),eng,4.15,72329,72884,831,1342,3136,13872,19635,34899,https://images.gr-assets.com/books/1353400157m/774001.jpg,https://images.gr-assets.com/books/1353400157s/774001.jpg
1478,775597,775597,954532,56,64431436,9780064431440.0,Esphyr Slobodkina,1938.0,"Caps for sale: a tale of a peddler, some monkeys and their monkey business","Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business",eng,4.12,72504,73190,1130,1058,3562,14486,20187,33897,https://images.gr-assets.com/books/1348541342m/775597.jpg,https://images.gr-assets.com/books/1348541342s/775597.jpg
1494,773858,773858,3315115,27,1416553649,9781416553650.0,Steve Martin,2007.0,Born Standing Up: A Comic's Life,Born Standing Up: A Comic's Life,eng,3.87,60869,63893,4258,1515,3216,15539,25317,18306,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1495,87640,87640,84604,7,60899190,9780060899200.0,Frank Warren,2005.0,PostSecret: Extraordinary Confessions from Ordinary Lives,PostSecret: Extraordinary Confessions from Ordinary Lives (PostSecret),,4.01,58841,59379,1061,2911,3039,10287,17389,25753,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1503,8682,8682,1105831,31,1842430351,9781842430350.0,Tom Robbins,1984.0,Jitterbug Perfume,Jitterbug Perfume,eng,4.24,48277,55296,3099,687,1888,7929,17887,26905,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1510,2454986,2454986,2462181,22,345501330,9780345501330.0,"Hiro Mashima, William Flanagan",2006.0,Fairy Tail 1,"Fairy Tail, Vol. 1 (Fairy Tail, #1)",eng,4.4,65477,66294,667,1092,2055,7476,14494,41177,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1527,21413662,21413662,40714465,59,544272994,9780544273000.0,Randall Munroe,2014.0,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,eng,4.17,60236,71829,5437,1387,2708,10945,24313,32476,https://images.gr-assets.com/books/1451351509m/21413662.jpg,https://images.gr-assets.com/books/1451351509s/21413662.jpg
1542,16034964,16034964,21807237,41,988393506,9780988393510.0,Cora Carmack,2012.0,Losing It,"Losing It (Losing It, #1)",eng,3.77,84438,91275,6615,2396,7028,24581,32744,24526,https://images.gr-assets.com/books/1348459319m/16034964.jpg,https://images.gr-assets.com/books/1348459319s/16034964.jpg
1545,776407,776407,3244521,146,525444440,9780525444440.0,"A.A. Milne, Ernest H. Shepard",1928.0,The House at Pooh Corner,"The House at Pooh Corner (Winnie-the-Pooh, #2)",en-US,4.36,69102,71538,866,689,1444,9318,20394,39693,https://images.gr-assets.com/books/1348195621m/776407.jpg,https://images.gr-assets.com/books/1348195621s/776407.jpg
1550,6574102,6574102,6767235,42,1423116399,9781423116390.0,Ally Carter,2010.0,Heist Society,"Heist Society (Heist Society, #1)",en-US,3.91,75834,78149,4814,2617,5001,16839,25668,28024,https://images.gr-assets.com/books/1359254479m/6574102.jpg,https://images.gr-assets.com/books/1359254479s/6574102.jpg
1554,59264,59264,3736193,70,786818611,9780786818620.0,Jonathan Stroud,2006.0,Ptolemy's Gate,"Ptolemy's Gate (Bartimaeus, #3)",eng,4.24,63838,68833,1783,959,1972,9826,22917,33159,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1556,13362536,13362536,18591132,42,1620610094,9781620610090.0,Jennifer L. Armentrout,2012.0,Opal,"Opal (Lux, #3)",,4.34,92014,98068,8330,1079,2588,11790,28917,53694,https://images.gr-assets.com/books/1348200300m/13362536.jpg,https://images.gr-assets.com/books/1348200300s/13362536.jpg
1575,3213286,33290383,3247053,77,142412147,9780142412140.0,"John Green, Maureen Johnson, Lauren Myracle",2008.0,Let It Snow: Three Holiday Romances,Let It Snow: Three Holiday Romances,eng,3.84,57632,76517,7640,1110,4837,20638,28643,21289,https://images.gr-assets.com/books/1489409554m/3213286.jpg,https://images.gr-assets.com/books/1489409554s/3213286.jpg
1579,6472246,6472246,6663373,15,446552445,9780446552450.0,Chelsea Handler,2010.0,Chelsea Chelsea Bang Bang,Chelsea Chelsea Bang Bang,en-US,3.81,55355,57939,2918,1536,4300,15147,19625,17331,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1583,25373,25373,929639,34,375835318,9780375835320.0,"Rachel Cohn, David Levithan",2006.0,Nick & Norah's Infinite Playlist,Nick & Norah's Infinite Playlist,en-US,3.73,60372,71514,4348,2378,6204,19509,23714,19709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1584,18545,18545,73811,43,802132758,9780802132760.0,"Tom Stoppard, Henry Popkin",1966.0,Rosencrantz and Guildenstern are Dead,Rosencrantz and Guildenstern Are Dead,eng,4.06,67077,69783,1541,1394,3749,12598,23414,28628,https://images.gr-assets.com/books/1338735611m/18545.jpg,https://images.gr-assets.com/books/1338735611s/18545.jpg
1590,91244,91244,933852,51,192750968,9780192750970.0,Beverly Cleary,1955.0,Beezus and Ramona,"Beezus and Ramona (Ramona, #1)",,3.97,75987,79139,1477,1553,3774,18481,27259,28072,https://images.gr-assets.com/books/1408924681m/91244.jpg,https://images.gr-assets.com/books/1408924681s/91244.jpg
1594,854757,854757,1616066,58,312987854,9780312987860.0,Jennifer Crusie,2004.0,Bet Me,Bet Me,eng,3.95,70737,73479,3203,1759,4253,16515,24613,26339,https://images.gr-assets.com/books/1316129534m/854757.jpg,https://images.gr-assets.com/books/1316129534s/854757.jpg
1606,86663,86663,3184483,43,312936222,9780312936230.0,Janet Evanovich,2004.0,Ten Big Ones,"Ten Big Ones (Stephanie Plum, #10)",en-US,4.13,76052,80895,1809,231,1800,16072,31940,30852,https://images.gr-assets.com/books/1171076278m/86663.jpg,https://images.gr-assets.com/books/1171076278s/86663.jpg
1608,7719245,7719245,6949381,39,61985848,9780061985840.0,Kiersten White,2010.0,Paranormalcy,"Paranormalcy (Paranormalcy, #1)",eng,3.91,79959,82832,5783,2417,5678,18581,26208,29948,https://images.gr-assets.com/books/1496938681m/7719245.jpg,https://images.gr-assets.com/books/1496938681s/7719245.jpg
1622,162898,162898,2621763,798,1416534733,9781416534730.0,Mark Twain,1889.0,A Connecticut Yankee in King Arthur's Court,A Connecticut Yankee in King Arthur's Court,eng,3.76,50112,75361,2050,1764,5414,21300,27903,18980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1627,3507,3507,3095104,49,312349486,9780312349490.0,Janet Evanovich,2006.0,Twelve Sharp,"Twelve Sharp (Stephanie Plum, #12)",eng,4.14,74747,79373,1971,245,1783,15590,31095,30660,https://images.gr-assets.com/books/1316727699m/3507.jpg,https://images.gr-assets.com/books/1316727699s/3507.jpg
1635,766955,766955,434352,39,689832133,9780689832130.0,"Doreen Cronin, Betsy Lewin",1999.0,"Click, Clack, Moo: Cows That Type","Click, Clack, Moo: Cows That Type",eng,4.23,67171,67998,2220,1028,2671,10968,18473,34858,https://images.gr-assets.com/books/1423222939m/766955.jpg,https://images.gr-assets.com/books/1423222939s/766955.jpg
1652,568645,568645,2796618,55,1423100050,9781423100060.0,Ally Carter,2007.0,Cross My Heart and Hope to Spy,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",en-US,4.13,69733,73404,3079,1351,2980,13191,23328,32554,https://images.gr-assets.com/books/1342448094m/568645.jpg,https://images.gr-assets.com/books/1342448094s/568645.jpg
1654,12216302,12216302,17189468,19,451464400,9780451464410.0,Jim Butcher,2012.0,Cold Days,"Cold Days (The Dresden Files, #14)",en-US,4.51,57779,66009,4146,118,504,4698,21232,39457,https://images.gr-assets.com/books/1345145377m/12216302.jpg,https://images.gr-assets.com/books/1345145377s/12216302.jpg
1656,38743,38743,2752234,53,312330863,9780312330870.0,James Herriot,1973.0,All Things Bright and Beautiful,All Things Bright and Beautiful (All Creatures Great and Small),en-US,4.3,57626,59698,742,1075,1295,7347,19029,30952,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1657,6759,6759,3271542,56,316921173,9780316921180.0,David Foster Wallace,1996.0,Infinite Jest,Infinite Jest,en-US,4.31,46742,56737,7051,2185,2534,5156,12252,34610,https://images.gr-assets.com/books/1446876799m/6759.jpg,https://images.gr-assets.com/books/1446876799s/6759.jpg
1658,18297707,18297707,21868234,53,,,Emma Chase,2013.0,Tangled,"Tangled (Tangled, #1)",eng,4.12,59705,90224,8633,2243,4107,14308,29042,40524,https://images.gr-assets.com/books/1375808439m/18297707.jpg,https://images.gr-assets.com/books/1375808439s/18297707.jpg
1660,9850443,9850443,14741473,66,62041266,9780062041260.0,"Patrick deWitt, Marcelo Barbão",2011.0,The Sisters Brothers,The Sisters Brothers,eng,3.83,51694,59547,7002,1001,3418,14340,26611,14177,https://images.gr-assets.com/books/1291999900m/9850443.jpg,https://images.gr-assets.com/books/1291999900s/9850443.jpg
1662,6693,6693,44775,183,375822070,9780375822070.0,"Roald Dahl, Quentin Blake",1970.0,Fantastic Mr Fox,Fantastic Mr. Fox,eng,4.03,66015,75149,2813,740,3331,16818,26508,27752,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1671,23734628,32768522,43346673,51,1250049555,9781250049550.0,Rainbow Rowell,2015.0,Carry On,Carry On,eng,4.19,46197,87797,14621,2051,3611,12362,27273,42500,https://images.gr-assets.com/books/1429810397m/23734628.jpg,https://images.gr-assets.com/books/1429810397s/23734628.jpg
1676,9593,9593,517654,92,385333870,9780385333870.0,Kurt Vonnegut Jr.,1985.0,Galápagos,Galápagos,,3.87,48330,54131,2134,543,3003,14082,21793,14710,https://images.gr-assets.com/books/1355012643m/9593.jpg,https://images.gr-assets.com/books/1355012643s/9593.jpg
1683,1171,7865083,855103,44,140143459,9780140143450.0,Michael   Lewis,1989.0,Liar's Poker: Rising Through the Wreckage on Wall Street,Liar's Poker,en-US,4.16,22315,53700,1678,458,1513,8684,21374,21671,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1692,10412,10412,822184,62,141694740X,9781416947400.0,"Greg Behrendt, Liz Tuccillo",2004.0,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,eng,3.65,49015,55865,3216,2597,6009,15398,16040,15821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1694,40317,40317,1943980,43,312349491,9780312349490.0,Janet Evanovich,2007.0,Lean Mean Thirteen,"Lean Mean Thirteen (Stephanie Plum, #13)",en-US,4.08,73839,77820,2214,309,2120,16987,30069,28335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1701,9010,9010,2970640,30,806527285,9780806527280.0,Tucker Max,2006.0,I Hope They Serve Beer in Hell,"I Hope They Serve Beer in Hell (Tucker Max, #1)",,3.51,46092,49692,4292,4392,5839,12426,13919,13116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1707,232576,232576,1429939,61,440416795,9780440416790.0,Louise Fitzhugh,1964.0,Harriet the Spy,Harriet the Spy (Harriet the Spy #1),eng,3.96,77575,79970,1980,2267,4538,17737,25117,30311,https://images.gr-assets.com/books/1320540825m/232576.jpg,https://images.gr-assets.com/books/1320540825s/232576.jpg
1710,7507825,7507825,7800569,80,767919386,9780767919390.0,Bill Bryson,2010.0,At Home: A Short History of Private Life,At Home: A Short History of Private Life,eng,3.96,55296,61053,5259,995,2954,13153,24324,19627,https://images.gr-assets.com/books/1372727082m/7507825.jpg,https://images.gr-assets.com/books/1372727082s/7507825.jpg
1711,82748,82748,23739,76,60555955,9780060555960.0,Marian Keyes,2000.0,Sushi for Beginners,Sushi for Beginners,,3.69,55373,57897,1237,1516,4753,17695,20269,13664,https://images.gr-assets.com/books/1407709390m/82748.jpg,https://images.gr-assets.com/books/1407709390s/82748.jpg
1713,9300,9300,912230,65,99489988,9780099489990.0,Marian Keyes,1995.0,Watermelon,"Watermelon (Walsh Family, #1)",,3.79,55841,59134,1427,1605,4037,16205,20862,16425,https://images.gr-assets.com/books/1345767584m/9300.jpg,https://images.gr-assets.com/books/1345767584s/9300.jpg
1722,34494,34494,62580,100,60012382,9780060012380.0,Terry Pratchett,2003.0,The Wee Free Men,"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",eng,4.25,63635,71650,3084,618,1831,10483,24449,34269,https://images.gr-assets.com/books/1443764106m/34494.jpg,https://images.gr-assets.com/books/1443764106s/34494.jpg
1727,357,357,1096,82,671742515,9780671742520.0,Douglas Adams,1988.0,The Long Dark Tea-Time of the Soul,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",en-US,4.05,59276,63769,1458,393,2464,13614,24400,22898,https://images.gr-assets.com/books/1388257271m/357.jpg,https://images.gr-assets.com/books/1388257271s/357.jpg
1735,23220,23220,3239380,50,60525118,9780060525120.0,Meg Cabot,2005.0,"Size 12 Is Not Fat (Heather Wells, #1)","Size 12 Is Not Fat (Heather Wells, #1)",en-US,3.75,66089,67720,2367,1798,5185,19396,23130,18211,https://images.gr-assets.com/books/1259077761m/23220.jpg,https://images.gr-assets.com/books/1259077761s/23220.jpg
1748,14756,14756,1440388,48,743470125,9780743470120.0,Jennifer Weiner,2005.0,Goodnight Nobody,Goodnight Nobody,en-US,3.64,51748,53145,1870,1088,4432,17806,18827,10992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1764,2179276,2179276,2184954,74,1423108361,9781423108370.0,Eoin Colfer,2008.0,The Time Paradox,"The Time Paradox (Artemis Fowl, #6)",en-US,4.07,61987,65609,1877,884,2750,12976,23450,25549,https://images.gr-assets.com/books/1395218526m/2179276.jpg,https://images.gr-assets.com/books/1395218526s/2179276.jpg
1768,34504,34504,1494222,103,61020664,9780061020670.0,Terry Pratchett,1988.0,Wyrd Sisters,"Wyrd Sisters (Discworld, #6; Witches #2)",eng,4.11,60472,69520,2031,243,1873,13916,27591,25897,https://images.gr-assets.com/books/1275974472m/34504.jpg,https://images.gr-assets.com/books/1275974472s/34504.jpg
1774,65111,65111,1168322,48,64410145,9780064410140.0,"Lemony Snicket, Brett Helquist",2004.0,The Grim Grotto,"The Grim Grotto (A Series of Unfortunate Events, #11)",en-US,3.99,73492,76000,1545,839,3693,17817,26906,26745,https://images.gr-assets.com/books/1415580928m/65111.jpg,https://images.gr-assets.com/books/1415580928s/65111.jpg
1775,581409,581409,1442720,33,8424133498,9788424133500.0,Tomie dePaola,1975.0,Strega Nona,Strega Nona,eng,4.22,65259,66299,865,1046,2191,10926,18818,33318,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1776,11381643,11381643,16313158,17,983212546,9780983212550.0,R.L. Mathewson,2011.0,Playing for Keeps,"Playing for Keeps (Neighbor from Hell, #1)",eng,4.08,85266,91010,4884,1993,4315,15728,31458,37516,https://images.gr-assets.com/books/1406585295m/11381643.jpg,https://images.gr-assets.com/books/1406585295s/11381643.jpg
1781,191113,191113,884960,24,1844280136,9781844280130.0,Mo Willems,2003.0,Don't Let the Pigeon Drive the Bus,Don't Let the Pigeon Drive the Bus!,eng,4.29,59698,62247,2832,1245,2543,8268,15201,34990,https://images.gr-assets.com/books/1328495575m/191113.jpg,https://images.gr-assets.com/books/1328495575s/191113.jpg
1788,24813,24813,692719,17,836204387,9780836204380.0,Bill Watterson,1995.0,The Calvin and Hobbes Tenth Anniversary Book,The Calvin and Hobbes Tenth Anniversary Book,eng,4.63,48280,48829,346,346,608,3077,8752,36046,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
